name	term	lev	seq	value
"ribosomal subunit"	GO:0044391	3	TRINITY_DN11104_c0_g2	-0.318309756019736
"ribosomal subunit"	GO:0044391	3	TRINITY_DN11530_c0_g2	-0.138474864230953
"ribosomal subunit"	GO:0044391	3	TRINITY_DN11561_c0_g1	0.0643172733022463
"ribosomal subunit"	GO:0044391	3	TRINITY_DN116_c1_g1	0.479796694091477
"ribosomal subunit"	GO:0044391	3	TRINITY_DN117296_c0_g1	0.395494518639857
"ribosomal subunit"	GO:0044391	3	TRINITY_DN118043_c1_g3	-1.05719629244097
"ribosomal subunit"	GO:0044391	3	TRINITY_DN12243_c0_g1	-0.178297599598413
"ribosomal subunit"	GO:0044391	3	TRINITY_DN12288_c0_g2	0.186928391856528
"ribosomal subunit"	GO:0044391	3	TRINITY_DN1229_c0_g1	-0.0396148065072389
"ribosomal subunit"	GO:0044391	3	TRINITY_DN12741_c1_g1	0.0158382093031951
"ribosomal subunit"	GO:0044391	3	TRINITY_DN12881_c0_g3	0.0188765355800262
"ribosomal subunit"	GO:0044391	3	TRINITY_DN129238_c0_g1	-0.593699636529451
"ribosomal subunit"	GO:0044391	3	TRINITY_DN13163_c0_g1	-0.213617413262558
"ribosomal subunit"	GO:0044391	3	TRINITY_DN1328_c1_g1	-0.307926021399081
"ribosomal subunit"	GO:0044391	3	TRINITY_DN14092_c0_g2	-0.555916864450167
"ribosomal subunit"	GO:0044391	3	TRINITY_DN141343_c4_g1	-1.00742059901559
"ribosomal subunit"	GO:0044391	3	TRINITY_DN1420_c1_g1	-0.129936182372464
"ribosomal subunit"	GO:0044391	3	TRINITY_DN14239_c0_g2	0.00675753406489768
"ribosomal subunit"	GO:0044391	3	TRINITY_DN14248_c0_g1	0.759548602999672
"ribosomal subunit"	GO:0044391	3	TRINITY_DN14269_c0_g1	-1.16491042762962
"ribosomal subunit"	GO:0044391	3	TRINITY_DN14269_c1_g1	-0.332380759318888
"ribosomal subunit"	GO:0044391	3	TRINITY_DN145383_c1_g1	1.21661246466301
"ribosomal subunit"	GO:0044391	3	TRINITY_DN14819_c2_g1	-0.087159640996586
"ribosomal subunit"	GO:0044391	3	TRINITY_DN15250_c1_g1	0.0579448755277551
"ribosomal subunit"	GO:0044391	3	TRINITY_DN1541_c1_g1	-0.00173360324974195
"ribosomal subunit"	GO:0044391	3	TRINITY_DN15580_c0_g1	-1.23910223875843
"ribosomal subunit"	GO:0044391	3	TRINITY_DN15721_c0_g1	-0.391218224226979
"ribosomal subunit"	GO:0044391	3	TRINITY_DN16252_c0_g1	-0.32787382963671
"ribosomal subunit"	GO:0044391	3	TRINITY_DN16253_c0_g2	0.080319344329329
"ribosomal subunit"	GO:0044391	3	TRINITY_DN168899_c0_g1	-0.710443207806834
"ribosomal subunit"	GO:0044391	3	TRINITY_DN17051_c0_g1	2.00225669737476
"ribosomal subunit"	GO:0044391	3	TRINITY_DN17925_c1_g1	-0.228677674820184
"ribosomal subunit"	GO:0044391	3	TRINITY_DN1892_c1_g1	0.725076210534978
"ribosomal subunit"	GO:0044391	3	TRINITY_DN19682_c0_g2	-0.112248366934242
"ribosomal subunit"	GO:0044391	3	TRINITY_DN203852_c1_g1	-0.043915772764857
"ribosomal subunit"	GO:0044391	3	TRINITY_DN2179_c2_g1	-0.666324598324958
"ribosomal subunit"	GO:0044391	3	TRINITY_DN22487_c3_g1	0.259341272204411
"ribosomal subunit"	GO:0044391	3	TRINITY_DN22818_c0_g1	0.203800245688195
"ribosomal subunit"	GO:0044391	3	TRINITY_DN22893_c0_g1	0.151606338808093
"ribosomal subunit"	GO:0044391	3	TRINITY_DN24230_c0_g1	-0.657970477257957
"ribosomal subunit"	GO:0044391	3	TRINITY_DN24625_c0_g1	-0.261545152381298
"ribosomal subunit"	GO:0044391	3	TRINITY_DN24886_c0_g5	-0.129744076433608
"ribosomal subunit"	GO:0044391	3	TRINITY_DN25161_c0_g3	-0.338230739630483
"ribosomal subunit"	GO:0044391	3	TRINITY_DN2547_c1_g1	0.602385236911981
"ribosomal subunit"	GO:0044391	3	TRINITY_DN275446_c0_g1	-2.4462861834063
"ribosomal subunit"	GO:0044391	3	TRINITY_DN275446_c0_g2	0.395931323963388
"ribosomal subunit"	GO:0044391	3	TRINITY_DN2814_c0_g1	0.048761153752096
"ribosomal subunit"	GO:0044391	3	TRINITY_DN28647_c0_g1	-0.00580011787712425
"ribosomal subunit"	GO:0044391	3	TRINITY_DN28665_c0_g1	0.942469098971414
"ribosomal subunit"	GO:0044391	3	TRINITY_DN2955_c0_g3	-0.117124397260201
"ribosomal subunit"	GO:0044391	3	TRINITY_DN29572_c0_g1	0.12345122116575
"ribosomal subunit"	GO:0044391	3	TRINITY_DN30647_c0_g1	-0.00661348986882452
"ribosomal subunit"	GO:0044391	3	TRINITY_DN30870_c0_g6	-0.479426231488129
"ribosomal subunit"	GO:0044391	3	TRINITY_DN31965_c0_g1	0.428880277589993
"ribosomal subunit"	GO:0044391	3	TRINITY_DN32571_c3_g1	-0.0283561329238586
"ribosomal subunit"	GO:0044391	3	TRINITY_DN3441_c0_g1	-0.929600521762039
"ribosomal subunit"	GO:0044391	3	TRINITY_DN3473_c0_g1	-0.218430013337734
"ribosomal subunit"	GO:0044391	3	TRINITY_DN35675_c0_g1	0.015380957063796
"ribosomal subunit"	GO:0044391	3	TRINITY_DN35_c0_g2	0.438330955836232
"ribosomal subunit"	GO:0044391	3	TRINITY_DN3759_c2_g1	0.0624858204259066
"ribosomal subunit"	GO:0044391	3	TRINITY_DN3796_c0_g1	0.699011586722404
"ribosomal subunit"	GO:0044391	3	TRINITY_DN38339_c0_g1	2.21560119023801
"ribosomal subunit"	GO:0044391	3	TRINITY_DN38381_c0_g1	-0.983455598836658
"ribosomal subunit"	GO:0044391	3	TRINITY_DN3980_c2_g1	0.0840058749577204
"ribosomal subunit"	GO:0044391	3	TRINITY_DN4106_c0_g1	-0.188445637730018
"ribosomal subunit"	GO:0044391	3	TRINITY_DN4222_c0_g1	-0.295045469017921
"ribosomal subunit"	GO:0044391	3	TRINITY_DN4271_c0_g1	-0.0609030158384046
"ribosomal subunit"	GO:0044391	3	TRINITY_DN42810_c0_g2	0.0393483166583961
"ribosomal subunit"	GO:0044391	3	TRINITY_DN4286_c0_g1	-0.502122174620052
"ribosomal subunit"	GO:0044391	3	TRINITY_DN4287_c0_g1	-0.109277712774554
"ribosomal subunit"	GO:0044391	3	TRINITY_DN4328_c0_g1	-0.459772887072905
"ribosomal subunit"	GO:0044391	3	TRINITY_DN44647_c0_g1	0.0603825631233759
"ribosomal subunit"	GO:0044391	3	TRINITY_DN458_c3_g2	-0.191013660296278
"ribosomal subunit"	GO:0044391	3	TRINITY_DN4687_c0_g3	0.0579415795602757
"ribosomal subunit"	GO:0044391	3	TRINITY_DN49472_c0_g2	-0.515163705828779
"ribosomal subunit"	GO:0044391	3	TRINITY_DN504361_c0_g1	-1.24721998953738
"ribosomal subunit"	GO:0044391	3	TRINITY_DN50760_c0_g2	0.211871234376215
"ribosomal subunit"	GO:0044391	3	TRINITY_DN507829_c0_g1	-0.170359312164347
"ribosomal subunit"	GO:0044391	3	TRINITY_DN51621_c0_g3	0.17053872342082
"ribosomal subunit"	GO:0044391	3	TRINITY_DN52530_c0_g1	-0.913301557915831
"ribosomal subunit"	GO:0044391	3	TRINITY_DN5336_c0_g3	-0.166767222152325
"ribosomal subunit"	GO:0044391	3	TRINITY_DN533_c0_g1	-0.0531474561385881
"ribosomal subunit"	GO:0044391	3	TRINITY_DN5369_c0_g1	2.02185999117907
"ribosomal subunit"	GO:0044391	3	TRINITY_DN542017_c0_g1	-0.10719844817349
"ribosomal subunit"	GO:0044391	3	TRINITY_DN548_c0_g1	0.0173733833830482
"ribosomal subunit"	GO:0044391	3	TRINITY_DN548_c0_g3	-1.90432698437318
"ribosomal subunit"	GO:0044391	3	TRINITY_DN559250_c0_g1	-1.53816296358927
"ribosomal subunit"	GO:0044391	3	TRINITY_DN5719_c0_g1	0.0081144572950015
"ribosomal subunit"	GO:0044391	3	TRINITY_DN581774_c0_g1	-0.54006816184628
"ribosomal subunit"	GO:0044391	3	TRINITY_DN581912_c0_g1	-0.607942862798671
"ribosomal subunit"	GO:0044391	3	TRINITY_DN583570_c0_g1	-1.34841098551924
"ribosomal subunit"	GO:0044391	3	TRINITY_DN58612_c1_g6	0.157090746121327
"ribosomal subunit"	GO:0044391	3	TRINITY_DN5910_c0_g1	-0.274677343413351
"ribosomal subunit"	GO:0044391	3	TRINITY_DN59158_c0_g1	0.380892912765584
"ribosomal subunit"	GO:0044391	3	TRINITY_DN614_c0_g1	0.223123218832738
"ribosomal subunit"	GO:0044391	3	TRINITY_DN6181_c0_g1	-0.307123312046924
"ribosomal subunit"	GO:0044391	3	TRINITY_DN6278_c0_g1	-0.305229449868781
"ribosomal subunit"	GO:0044391	3	TRINITY_DN648_c1_g1	0.111049928451739
"ribosomal subunit"	GO:0044391	3	TRINITY_DN65109_c0_g1	-0.248357761688874
"ribosomal subunit"	GO:0044391	3	TRINITY_DN6569_c0_g1	-0.697442175936076
"ribosomal subunit"	GO:0044391	3	TRINITY_DN6870_c2_g1	-0.122689159508735
"ribosomal subunit"	GO:0044391	3	TRINITY_DN69992_c0_g1	0.050711695200121
"ribosomal subunit"	GO:0044391	3	TRINITY_DN7083_c0_g2	-1.35597377877617
"ribosomal subunit"	GO:0044391	3	TRINITY_DN7821_c0_g1	-1.23516484348522
"ribosomal subunit"	GO:0044391	3	TRINITY_DN8421_c1_g1	-0.203566339783887
"ribosomal subunit"	GO:0044391	3	TRINITY_DN85330_c0_g1	-0.0320911675362232
"ribosomal subunit"	GO:0044391	3	TRINITY_DN8545_c1_g1	-0.368401388464244
"ribosomal subunit"	GO:0044391	3	TRINITY_DN8587_c1_g1	-0.405572645941551
"ribosomal subunit"	GO:0044391	3	TRINITY_DN8742_c0_g3	-0.407174610055123
"ribosomal subunit"	GO:0044391	3	TRINITY_DN8814_c0_g1	0.249062495476567
"ribosomal subunit"	GO:0044391	3	TRINITY_DN8869_c0_g3	0.122207792873084
"ribosomal subunit"	GO:0044391	3	TRINITY_DN9000_c0_g1	1.0463631322376
"ribosomal subunit"	GO:0044391	3	TRINITY_DN9496_c0_g1	-0.152960483759109
"ribosomal subunit"	GO:0044391	3	TRINITY_DN9685_c0_g1	0.937867087646352
"RNA polymerase III complex"	GO:0005666	2	TRINITY_DN190456_c0_g1	-0.436783026530926
"Scc2-Scc4 cohesin loading complex"	GO:0090694;GO:0032116	3	TRINITY_DN2772_c0_g1	-0.178052559048449
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN1126_c0_g1	-0.150178302792812
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN1765_c0_g1	0.170091248540676
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN19150_c0_g1	0.282868926554843
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN261072_c0_g1	-0.031594700155358
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN2965_c0_g1	0.13246257698048
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN3072_c0_g1	-0.0442319146753166
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN5115_c0_g1	-0.00615948300274411
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN5574_c1_g1	-0.702165254395391
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN7011_c0_g1	0.403120197802402
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN7986_c0_g1	0.0926678501152754
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN8015_c0_g1	0.988022620392548
"inclusion body"	GO:0016235;GO:0016234	2	TRINITY_DN2441_c0_g1	-0.404305565562723
"Noc4p-Nop14p complex"	GO:0030692	3	TRINITY_DN18300_c1_g1	0.0257612606378074
"Noc4p-Nop14p complex"	GO:0030692	3	TRINITY_DN4683_c0_g2	0.116954417397467
"cytoophidium"	GO:0097268	2	TRINITY_DN1834_c0_g1	0.00973447829759888
"ubiquitin conjugating enzyme complex"	GO:0033503;GO:0031371	3	TRINITY_DN3461_c0_g1	0.353552813799511
"mitotic actomyosin contractile ring"	GO:0110085	4	TRINITY_DN2038_c0_g1	0.0416767154986484
"mitotic actomyosin contractile ring"	GO:0110085	4	TRINITY_DN2038_c0_g2	-0.793635222963142
"U2-type catalytic step 1 spliceosome"	GO:0071006;GO:0071012	2	TRINITY_DN4502_c0_g1	-0.258104441669188
"proton-transporting two-sector ATPase complex, catalytic domain"	GO:0033178	2	TRINITY_DN2606_c0_g1	-0.0248207768350116
"proton-transporting two-sector ATPase complex, catalytic domain"	GO:0033178	2	TRINITY_DN5787_c0_g1	-0.135156191555054
"proton-transporting two-sector ATPase complex, catalytic domain"	GO:0033178	2	TRINITY_DN62926_c0_g1	-0.266958204903709
"nuclear DNA-directed RNA polymerase complex"	GO:0055029	2	TRINITY_DN17324_c0_g1	-0.197450307128892
"nuclear DNA-directed RNA polymerase complex"	GO:0055029	2	TRINITY_DN18038_c0_g1	0.400120692517792
"nuclear DNA-directed RNA polymerase complex"	GO:0055029	2	TRINITY_DN190456_c0_g1	-0.436783026530926
"nuclear DNA-directed RNA polymerase complex"	GO:0055029	2	TRINITY_DN3794_c0_g1	-0.387333340856795
"nuclear DNA-directed RNA polymerase complex"	GO:0055029	2	TRINITY_DN4725_c0_g1	0.34353678015726
"nuclear DNA-directed RNA polymerase complex"	GO:0055029	2	TRINITY_DN8775_c0_g1	-1.12828820034451
"nuclear DNA-directed RNA polymerase complex"	GO:0055029	2	TRINITY_DN8800_c3_g1	-0.367119915151045
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN10275_c0_g1	0.522113716531974
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN14713_c0_g1	0.11067157595994
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN15475_c0_g2	0.157227069649574
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN294_c0_g2	-0.34505622153518
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN37489_c0_g3	0.443902879104907
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN3795_c0_g2	-0.175668409182526
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN39645_c0_g1	-0.326707672568653
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN39645_c0_g2	0.323989517966225
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN4097_c0_g1	-0.0968345994721163
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN523_c4_g1	-0.137249683710888
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN78212_c0_g1	-0.131089161186934
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN9820_c0_g1	-0.223068997961352
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN13054_c0_g1	0.99017492532177
"Golgi-associated vesicle"	GO:0030134;GO:0005798	8	TRINITY_DN19502_c0_g1	0.0344477516239169
"signal recognition particle, endoplasmic reticulum targeting"	GO:0005786;GO:0048500	4	TRINITY_DN27142_c0_g1	-0.359739346860234
"acrosomal membrane"	GO:0002080	6	TRINITY_DN18599_c0_g1	-0.0468881474357403
"acrosomal membrane"	GO:0002080	6	TRINITY_DN20088_c0_g1	0.518995506549777
"acrosomal membrane"	GO:0002080	6	TRINITY_DN20817_c3_g1	-0.404261959801901
"acrosomal membrane"	GO:0002080	6	TRINITY_DN2169_c1_g2	-0.239860953760721
"acrosomal membrane"	GO:0002080	6	TRINITY_DN263814_c0_g1	0.101906371730071
"acrosomal membrane"	GO:0002080	6	TRINITY_DN28596_c0_g1	1.36779581809968
"acrosomal membrane"	GO:0002080	6	TRINITY_DN42562_c0_g1	-0.0532967367138708
"acrosomal membrane"	GO:0002080	6	TRINITY_DN4488_c0_g1	-0.166148822873129
"acrosomal membrane"	GO:0002080	6	TRINITY_DN4572_c0_g1	0.148190414615748
"acrosomal membrane"	GO:0002080	6	TRINITY_DN5777_c1_g1	0.0654267344478621
"acrosomal membrane"	GO:0002080	6	TRINITY_DN7824_c0_g2	0.0342324477114602
"SOSS complex"	GO:0070876	2	TRINITY_DN2884_c0_g1	-0.439956157711875
"phenylalanine-tRNA ligase complex"	GO:0009328	2	TRINITY_DN1311_c0_g1	-0.132230123344072
"autolysosome"	GO:0044754	2	TRINITY_DN27489_c0_g1	0.704920512733628
"autolysosome"	GO:0044754	2	TRINITY_DN384126_c0_g2	-0.184459901377626
"autolysosome"	GO:0044754	2	TRINITY_DN3947_c1_g1	-0.331635154361001
"chromatin silencing complex"	GO:0005677	2	TRINITY_DN1318_c0_g2	-0.443692818025862
"chromatin silencing complex"	GO:0005677	2	TRINITY_DN1436_c2_g1	-0.202202010862077
"SUMO activating enzyme complex"	GO:0031510	2	TRINITY_DN12703_c0_g1	0.787152305406486
"proteasome accessory complex"	GO:0022624	2	TRINITY_DN18384_c0_g1	0.0116803582431764
"proteasome accessory complex"	GO:0022624	2	TRINITY_DN18942_c0_g1	-0.123051984765864
"proteasome accessory complex"	GO:0022624	2	TRINITY_DN6378_c0_g1	0.310145681812754
"proteasome accessory complex"	GO:0022624	2	TRINITY_DN88123_c0_g1	0.393014636342352
"ESC/E(Z) complex"	GO:0035098	3	TRINITY_DN26507_c2_g1	0.629590445977416
"ESC/E(Z) complex"	GO:0035098	3	TRINITY_DN3698_c0_g1	0.374469264406722
"ESC/E(Z) complex"	GO:0035098	3	TRINITY_DN436_c0_g2	-0.206130936058866
"ESC/E(Z) complex"	GO:0035098	3	TRINITY_DN59661_c0_g1	0.165290613004532
"HIR complex"	GO:0000417	2	TRINITY_DN1087_c3_g1	0.466502049221549
"COPI-coated vesicle"	GO:0030137	2	TRINITY_DN13054_c0_g1	0.99017492532177
"COPI-coated vesicle"	GO:0030137	2	TRINITY_DN19502_c0_g1	0.0344477516239169
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN1883_c0_g1	0.637885910863475
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN18997_c0_g1	-0.17080109375871
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN22633_c0_g2	0.17540490156183
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN3302_c0_g1	-0.328374869494825
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN38389_c0_g2	-0.204723370793304
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN47_c0_g1	0.165246124978174
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN72915_c0_g1	0.180279965289336
"cytoplasmic side of endoplasmic reticulum membrane"	GO:0098554	4	TRINITY_DN8905_c0_g1	-0.850100791783213
"eukaryotic translation initiation factor 4F complex"	GO:0016281	2	TRINITY_DN7052_c0_g1	0.0991911018559337
"A band"	GO:0031672	2	TRINITY_DN19034_c0_g1	0.289416517723394
"A band"	GO:0031672	2	TRINITY_DN192940_c0_g1	0.0953506415241742
"A band"	GO:0031672	2	TRINITY_DN4372_c0_g1	-0.0510957702306058
"nuclear RNA-directed RNA polymerase complex"	GO:0031380;GO:0031379	2	TRINITY_DN1582_c1_g1	0.24713511430695
"nuclear RNA-directed RNA polymerase complex"	GO:0031380;GO:0031379	2	TRINITY_DN15860_c0_g1	-0.149272357387102
"nuclear RNA-directed RNA polymerase complex"	GO:0031380;GO:0031379	2	TRINITY_DN82731_c1_g2	-0.266812794419877
"oligosaccharyltransferase complex"	GO:0008250	2	TRINITY_DN11215_c0_g1	0.180136981253969
"oligosaccharyltransferase complex"	GO:0008250	2	TRINITY_DN4491_c0_g1	0.453635699368172
"oligosaccharyltransferase complex"	GO:0008250	2	TRINITY_DN4605_c0_g1	-0.117401608814302
"oligosaccharyltransferase complex"	GO:0008250	2	TRINITY_DN5051_c0_g1	0.395167490666608
"oligosaccharyltransferase complex"	GO:0008250	2	TRINITY_DN6192_c0_g1	-0.219736828771748
"axonemal central apparatus"	GO:1990716	2	TRINITY_DN178865_c0_g1	-0.319889142756659
"axonemal central apparatus"	GO:1990716	2	TRINITY_DN43411_c0_g1	-0.389903263565157
"axonemal central apparatus"	GO:1990716	2	TRINITY_DN70385_c0_g1	-1.26182205141311
"axonemal central apparatus"	GO:1990716	2	TRINITY_DN8852_c0_g1	-0.0305134534331764
"aryl hydrocarbon receptor complex"	GO:0034751	2	TRINITY_DN1758_c0_g2	0.119572388283375
"aryl hydrocarbon receptor complex"	GO:0034751	2	TRINITY_DN20622_c0_g2	0.104633862306161
"aryl hydrocarbon receptor complex"	GO:0034751	2	TRINITY_DN3464_c0_g1	0.23748934600525
"aryl hydrocarbon receptor complex"	GO:0034751	2	TRINITY_DN7788_c0_g1	0.0495522249884555
"aryl hydrocarbon receptor complex"	GO:0034751	2	TRINITY_DN8692_c0_g1	0.288474331696335
"cortical actin cytoskeleton"	GO:0030864;GO:0030863	2	TRINITY_DN1253_c1_g1	0.195529521935591
"cortical actin cytoskeleton"	GO:0030864;GO:0030863	2	TRINITY_DN22210_c0_g1	-0.372332330178595
"cortical actin cytoskeleton"	GO:0030864;GO:0030863	2	TRINITY_DN2962_c0_g2	-0.426378433526449
"cortical actin cytoskeleton"	GO:0030864;GO:0030863	2	TRINITY_DN5192_c0_g1	0.248532567921439
"cortical actin cytoskeleton"	GO:0030864;GO:0030863	2	TRINITY_DN9657_c0_g1	-0.106892438771916
"chromosome passenger complex"	GO:0032133	3	TRINITY_DN3039_c0_g1	0.739285028294216
"RZZ complex"	GO:1990423	2	TRINITY_DN28271_c0_g1	-0.0412925958187019
"ciliary transition zone"	GO:0035869	2	TRINITY_DN13224_c0_g1	-0.672440985757681
"ciliary transition zone"	GO:0035869	2	TRINITY_DN15748_c0_g2	-0.677046721001188
"ciliary transition zone"	GO:0035869	2	TRINITY_DN202327_c1_g1	-1.0372077534975
"ciliary transition zone"	GO:0035869	2	TRINITY_DN5259_c0_g1	0.0829160694285616
"ciliary transition zone"	GO:0035869	2	TRINITY_DN9721_c0_g1	-0.0994342706342312
"vacuole"	GO:0005773	3	TRINITY_DN10378_c0_g1	0.0266753924425689
"vacuole"	GO:0005773	3	TRINITY_DN10475_c0_g1	0.257551750357086
"vacuole"	GO:0005773	3	TRINITY_DN106139_c0_g1	0.362085752257672
"vacuole"	GO:0005773	3	TRINITY_DN10797_c0_g2	-0.194300183411014
"vacuole"	GO:0005773	3	TRINITY_DN11059_c0_g1	0.274852200442852
"vacuole"	GO:0005773	3	TRINITY_DN112948_c0_g1	-0.338833701130885
"vacuole"	GO:0005773	3	TRINITY_DN11323_c0_g1	-0.726496030028092
"vacuole"	GO:0005773	3	TRINITY_DN11534_c0_g1	0.406972530916949
"vacuole"	GO:0005773	3	TRINITY_DN1163_c0_g1	0.0998493188545986
"vacuole"	GO:0005773	3	TRINITY_DN12574_c0_g1	0.389725019407234
"vacuole"	GO:0005773	3	TRINITY_DN12742_c0_g2	0.144990543854378
"vacuole"	GO:0005773	3	TRINITY_DN13128_c0_g1	0.0435436806560342
"vacuole"	GO:0005773	3	TRINITY_DN13386_c0_g1	-0.182044538345919
"vacuole"	GO:0005773	3	TRINITY_DN13521_c0_g1	-0.062147657116741
"vacuole"	GO:0005773	3	TRINITY_DN139292_c0_g1	0.391170981054027
"vacuole"	GO:0005773	3	TRINITY_DN14068_c0_g1	-0.074229254529878
"vacuole"	GO:0005773	3	TRINITY_DN1408_c0_g1	0.3195112456352
"vacuole"	GO:0005773	3	TRINITY_DN1409_c1_g1	0.0170538475421671
"vacuole"	GO:0005773	3	TRINITY_DN14142_c0_g1	-0.0941389436395183
"vacuole"	GO:0005773	3	TRINITY_DN1467_c0_g1	0.106995894902632
"vacuole"	GO:0005773	3	TRINITY_DN14878_c0_g2	0.209878792779943
"vacuole"	GO:0005773	3	TRINITY_DN1581_c1_g2	0.485402415023611
"vacuole"	GO:0005773	3	TRINITY_DN158394_c0_g1	-0.376495154368501
"vacuole"	GO:0005773	3	TRINITY_DN15929_c0_g1	1.07966947946589
"vacuole"	GO:0005773	3	TRINITY_DN1622_c0_g1	1.5461813634539
"vacuole"	GO:0005773	3	TRINITY_DN16402_c1_g1	-0.233498284535697
"vacuole"	GO:0005773	3	TRINITY_DN1730_c0_g1	-0.121959555554477
